NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R1,12114205,3.35
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R2,11700039,3.25
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases,111031768369
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R1,55520151843
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R2,55511616526
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R1,54483901829
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R2,54181590562
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,343699056,0.63
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,998803105,1.83
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1,249168952,0.46
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2,411233204,0.76
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1 (excl. indels),212207740,0.39
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2 (excl. indels),375802666,0.69
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases,100193729711,90.24
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R1,51507731627,92.77
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R2,48685998084,87.70
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases (excl. dups & clipped bases),93675045016
NORMAL MAPPING/ALIGNING SUMMARY,,Total alignments,742174669
NORMAL MAPPING/ALIGNING SUMMARY,,Secondary alignments,0
NORMAL MAPPING/ALIGNING SUMMARY,,Supplementary (chimeric) alignments,19847186
NORMAL MAPPING/ALIGNING SUMMARY,,Estimated read length,150.41
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in reference genome,3217346917
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in target bed [% of genome],NA
NORMAL MAPPING/ALIGNING SUMMARY,,Average sequenced coverage over genome,34.51
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: mean,628.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: median,623.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: standard deviation,162.89
NORMAL MAPPING/ALIGNING SUMMARY,,Provided sex chromosome ploidy,NA
NORMAL MAPPING/ALIGNING SUMMARY,,DRAGEN mapping rate [mil. reads/second],0.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total reads in RG,1396013002,100.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of duplicate marked reads,105197014,7.54
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of duplicate marked and mate reads removed,NA
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of unique reads (excl. duplicate marked reads),1290815988,92.46
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with mate sequenced,1396013002,100.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads without mate sequenced,0,0.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,QC-failed reads,0,0.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads,1367211495,97.94
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads R1,685263719,98.17
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads R2,681947776,97.70
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of unique & mapped reads (excl. duplicate marked reads),1262014481,90.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Unmapped reads,28801507,2.06
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Singleton reads (itself mapped; mate unmapped),3823119,0.27
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads (itself & mate mapped),1363388376,97.66
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Properly paired reads,1335601606,95.67
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Not properly paired reads (discordant),27786770,1.99
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads mapped to different chromosomes,21544662,1.58
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads mapped to different chromosomes (MAPQ>=10),11535285,0.85
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [40:inf),1275794604,91.39
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [30:40),5057609,0.36
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [20:30),11869925,0.85
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [10:20),15931858,1.14
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [ 0:10),58557499,4.19
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ NA (Unmapped reads),28801507,2.06
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with indel R1,22655550,3.31
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with indel R2,21746428,3.19
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases,209966186449
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases R1,104990767271
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases R2,104975419178
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped bases R1,103092212078
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped bases R2,102581887447
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Soft-clipped bases R1,655074700,0.64
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Soft-clipped bases R2,1786923517,1.73
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R1,464469576,0.45
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R2,800552370,0.78
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R1 (excl. indels),395793194,0.38
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R2 (excl. indels),735097872,0.72
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases,189180729024,90.10
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases R1,97410236068,92.78
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases R2,91770492956,87.42
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases (excl. dups & clipped bases),179092138546
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total alignments,1404623043
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Secondary alignments,0
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Supplementary (chimeric) alignments,37411548
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Estimated read length,150.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Average sequenced coverage over genome,65.26
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: mean,637.12
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: median,632.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: standard deviation,162.93
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Total reads in RG,738182970,100.00
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Number of duplicate marked reads,64019292,8.67
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Number of duplicate marked and mate reads removed,NA
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Number of unique reads (excl. duplicate marked reads),674163678,91.33
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with mate sequenced,738182970,100.00
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads without mate sequenced,0,0.00
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,QC-failed reads,0,0.00
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mapped reads,722327483,97.85
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mapped reads R1,362148772,98.12
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mapped reads R2,360178711,97.59
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Number of unique & mapped reads (excl. duplicate marked reads),658308191,89.18
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Unmapped reads,15855487,2.15
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Singleton reads (itself mapped; mate unmapped),2242611,0.30
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Paired reads (itself & mate mapped),720084872,97.55
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Properly paired reads,701147256,94.98
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Not properly paired reads (discordant),18937616,2.57
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Paired reads mapped to different chromosomes,14709222,2.04
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Paired reads mapped to different chromosomes (MAPQ>=10),8690310,1.21
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ [40:inf),673620504,91.25
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ [30:40),2725234,0.37
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ [20:30),6280776,0.85
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ [10:20),8389049,1.14
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ [ 0:10),31311920,4.24
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with MAPQ NA (Unmapped reads),15855487,2.15
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with indel R1,12114205,3.35
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Reads with indel R2,11700039,3.25
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Total bases,111031768369
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Total bases R1,55520151843
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Total bases R2,55511616526
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mapped bases R1,54483901829
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mapped bases R2,54181590562
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Soft-clipped bases R1,343699056,0.63
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Soft-clipped bases R2,998803105,1.83
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mismatched bases R1,249168952,0.46
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mismatched bases R2,411233204,0.76
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mismatched bases R1 (excl. indels),212207740,0.39
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Mismatched bases R2 (excl. indels),375802666,0.69
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Q30 bases,100193729711,90.24
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Q30 bases R1,51507731627,92.77
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Q30 bases R2,48685998084,87.70
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Q30 bases (excl. dups & clipped bases),93675045016
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Total alignments,742174669
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Secondary alignments,0
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Supplementary (chimeric) alignments,19847186
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Estimated read length,150.41
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Average sequenced coverage over genome,34.51
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Insert length: mean,619.37
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Insert length: median,614.00
NORMAL MAPPING/ALIGNING PER RG,Dakota_N,Insert length: standard deviation,162.86
