TUMOR MAPPING/ALIGNING SUMMARY,,Mapped bases R2,144012803324
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,1351714746,0.93
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,2853269021,1.98
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R1,707329841,0.49
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R2,933170298,0.65
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R1 (excl. indels),612192589,0.42
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R2 (excl. indels),842368288,0.58
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases,266230948870,91.75
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases R1,135294917683,93.23
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases R2,130936031187,90.26
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases (excl. dups & clipped bases),238417146366
TUMOR MAPPING/ALIGNING SUMMARY,,Total alignments,1976905201
TUMOR MAPPING/ALIGNING SUMMARY,,Secondary alignments,0
TUMOR MAPPING/ALIGNING SUMMARY,,Supplementary (chimeric) alignments,53264143
TUMOR MAPPING/ALIGNING SUMMARY,,Estimated read length,150.29
TUMOR MAPPING/ALIGNING SUMMARY,,Bases in reference genome,3217346917
TUMOR MAPPING/ALIGNING SUMMARY,,Bases in target bed [% of genome],NA
TUMOR MAPPING/ALIGNING SUMMARY,,Average sequenced coverage over genome,90.19
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: mean,574.00
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: median,570.00
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: standard deviation,138.53
TUMOR MAPPING/ALIGNING SUMMARY,,Provided sex chromosome ploidy,NA
TUMOR MAPPING/ALIGNING SUMMARY,,Estimated sample contamination,NA
TUMOR MAPPING/ALIGNING SUMMARY,,DRAGEN mapping rate [mil. reads/second],1.15
NORMAL MAPPING/ALIGNING SUMMARY,,Total input reads,955056222,100.00
NORMAL MAPPING/ALIGNING SUMMARY,,Number of duplicate marked reads,103120448,10.80
NORMAL MAPPING/ALIGNING SUMMARY,,Number of duplicate marked and mate reads removed,NA
NORMAL MAPPING/ALIGNING SUMMARY,,Number of unique reads (excl. duplicate marked reads),851935774,89.20
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with mate sequenced,955056222,100.00
NORMAL MAPPING/ALIGNING SUMMARY,,Reads without mate sequenced,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,QC-failed reads,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads,951362386,99.61
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads adjusted for filtered mapping,951362386,99.61
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads R1,477399444,99.97
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads R2,473962942,99.25
NORMAL MAPPING/ALIGNING SUMMARY,,Number of unique & mapped reads (excl. duplicate marked reads),848241938,88.82
NORMAL MAPPING/ALIGNING SUMMARY,,Unmapped reads,3693836,0.39
NORMAL MAPPING/ALIGNING SUMMARY,,Unmapped reads adjusted for filtered mapping,3693836,0.39
NORMAL MAPPING/ALIGNING SUMMARY,,Adjustment of reads matching non-reference decoys,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,Singleton reads (itself mapped; mate unmapped),3551312,0.37
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads (itself & mate mapped),947811074,99.24
NORMAL MAPPING/ALIGNING SUMMARY,,Properly paired reads,925557340,96.91
NORMAL MAPPING/ALIGNING SUMMARY,,Not properly paired reads (discordant),22253734,2.33
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes,15661506,1.65
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes (MAPQ>=10),7006199,0.74
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [40:inf),856784779,89.71
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [30:40),3556174,0.37
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [20:30),7857385,0.82
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [10:20),12480158,1.31
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [ 0:10),70683890,7.40
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ NA (Unmapped reads),3693836,0.39
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R1,16017865,3.36
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R2,15413719,3.25
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases,143495253755
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R1,71762022100
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R2,71733231655
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R1,71749888689
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R2,71199100571
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,715244297,1.00
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,1500269048,2.11
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1,356512952,0.50
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2,463710489,0.65
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1 (excl. indels),308590518,0.43
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2 (excl. indels),417993655,0.59
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases,131720448098,91.79
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R1,66913720390,93.24
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R2,64806727708,90.34
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases (excl. dups & clipped bases),119883779900
NORMAL MAPPING/ALIGNING SUMMARY,,Total alignments,977738907
NORMAL MAPPING/ALIGNING SUMMARY,,Secondary alignments,0
NORMAL MAPPING/ALIGNING SUMMARY,,Supplementary (chimeric) alignments,26376521
NORMAL MAPPING/ALIGNING SUMMARY,,Estimated read length,150.25
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in reference genome,3217346917
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in target bed [% of genome],NA
NORMAL MAPPING/ALIGNING SUMMARY,,Average sequenced coverage over genome,44.60
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: mean,581.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: median,576.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: standard deviation,139.54
NORMAL MAPPING/ALIGNING SUMMARY,,Provided sex chromosome ploidy,NA
NORMAL MAPPING/ALIGNING SUMMARY,,Estimated sample contamination,NA
NORMAL MAPPING/ALIGNING SUMMARY,,DRAGEN mapping rate [mil. reads/second],0.57
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Total reads in RG,1930842890,100.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Number of duplicate marked reads,238058216,12.33
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Number of duplicate marked and mate reads removed,NA
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Number of unique reads (excl. duplicate marked reads),1692784674,87.67
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with mate sequenced,1930842890,100.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads without mate sequenced,0,0.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,QC-failed reads,0,0.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped reads,1923641058,99.63
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped reads adjusted for filtered mapping,1923641058,99.63
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped reads R1,965209648,99.98
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped reads R2,958431410,99.28
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Number of unique & mapped reads (excl. duplicate marked reads),1685582842,87.30
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Unmapped reads,7201832,0.37
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Unmapped reads adjusted for filtered mapping,7201832,0.37
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Adjustment of reads matching non-reference decoys,0,0.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Singleton reads (itself mapped; mate unmapped),7009082,0.36
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Paired reads (itself & mate mapped),1916631976,99.26
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Properly paired reads,1873664738,97.04
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Not properly paired reads (discordant),42967238,2.23
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Paired reads mapped to different chromosomes,30229654,1.58
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Paired reads mapped to different chromosomes (MAPQ>=10),13303730,0.69
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ [40:inf),1742600530,90.25
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ [30:40),6960889,0.36
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ [20:30),15526213,0.80
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ [10:20),24378976,1.26
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ [ 0:10),134174450,6.95
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with MAPQ NA (Unmapped reads),7201832,0.37
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with indel R1,32048591,3.32
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Reads with indel R2,30832312,3.22
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Total bases,290181893062
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Total bases R1,145121452458
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Total bases R2,145060440604
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped bases R1,145095819226
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mapped bases R2,144012803324
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Soft-clipped bases R1,1351714746,0.93
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Soft-clipped bases R2,2853269021,1.98
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mismatched bases R1,707329841,0.49
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mismatched bases R2,933170298,0.65
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mismatched bases R1 (excl. indels),612192589,0.42
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Mismatched bases R2 (excl. indels),842368288,0.58
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Q30 bases,266230948870,91.75
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Q30 bases R1,135294917683,93.23
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Q30 bases R2,130936031187,90.26
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Q30 bases (excl. dups & clipped bases),238417146366
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Total alignments,1976905201
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Secondary alignments,0
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Supplementary (chimeric) alignments,53264143
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Estimated read length,150.29
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Average sequenced coverage over genome,90.19
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Insert length: mean,574.53
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Insert length: median,570.00
TUMOR MAPPING/ALIGNING PER RG,sample:Chen_T,Insert length: standard deviation,138.53
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Total reads in RG,955056222,100.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Number of duplicate marked reads,103120448,10.80
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Number of duplicate marked and mate reads removed,NA
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Number of unique reads (excl. duplicate marked reads),851935774,89.20
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with mate sequenced,955056222,100.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads without mate sequenced,0,0.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,QC-failed reads,0,0.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped reads,951362386,99.61
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped reads adjusted for filtered mapping,951362386,99.61
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped reads R1,477399444,99.97
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped reads R2,473962942,99.25
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Number of unique & mapped reads (excl. duplicate marked reads),848241938,88.82
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Unmapped reads,3693836,0.39
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Unmapped reads adjusted for filtered mapping,3693836,0.39
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Adjustment of reads matching non-reference decoys,0,0.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Singleton reads (itself mapped; mate unmapped),3551312,0.37
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Paired reads (itself & mate mapped),947811074,99.24
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Properly paired reads,925557340,96.91
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Not properly paired reads (discordant),22253734,2.33
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Paired reads mapped to different chromosomes,15661506,1.65
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Paired reads mapped to different chromosomes (MAPQ>=10),7006199,0.74
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ [40:inf),856784779,89.71
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ [30:40),3556174,0.37
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ [20:30),7857385,0.82
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ [10:20),12480158,1.31
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ [ 0:10),70683890,7.40
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with MAPQ NA (Unmapped reads),3693836,0.39
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with indel R1,16017865,3.36
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Reads with indel R2,15413719,3.25
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Total bases,143495253755
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Total bases R1,71762022100
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Total bases R2,71733231655
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped bases R1,71749888689
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mapped bases R2,71199100571
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Soft-clipped bases R1,715244297,1.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Soft-clipped bases R2,1500269048,2.11
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mismatched bases R1,356512952,0.50
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mismatched bases R2,463710489,0.65
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mismatched bases R1 (excl. indels),308590518,0.43
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Mismatched bases R2 (excl. indels),417993655,0.59
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Q30 bases,131720448098,91.79
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Q30 bases R1,66913720390,93.24
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Q30 bases R2,64806727708,90.34
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Q30 bases (excl. dups & clipped bases),119883779900
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Total alignments,977738907
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Secondary alignments,0
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Supplementary (chimeric) alignments,26376521
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Estimated read length,150.25
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Average sequenced coverage over genome,44.60
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Insert length: mean,581.64
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Insert length: median,576.00
NORMAL MAPPING/ALIGNING PER RG,sample:Chen,Insert length: standard deviation,139.54
