TUMOR MAPPING/ALIGNING SUMMARY,,Reads with indel R1,22985149,3.29
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with indel R2,21871269,3.16
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases,209966186449
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases R1,104990767271
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases R2,104975419178
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped bases R1,104972688989
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped bases R2,104170429264
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,750366623,0.71
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,1862066827,1.79
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R1,488586231,0.47
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R2,822999590,0.79
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R1 (excl. indels),418802506,0.40
TUMOR MAPPING/ALIGNING SUMMARY,,Mismatched bases R2 (excl. indels),757350183,0.73
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases,189180729024,90.10
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases R1,97410236068,92.78
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases R2,91770492956,87.42
TUMOR MAPPING/ALIGNING SUMMARY,,Q30 bases (excl. dups & clipped bases),178547990186
TUMOR MAPPING/ALIGNING SUMMARY,,Total alignments,1428384065
TUMOR MAPPING/ALIGNING SUMMARY,,Secondary alignments,0
TUMOR MAPPING/ALIGNING SUMMARY,,Supplementary (chimeric) alignments,37866286
TUMOR MAPPING/ALIGNING SUMMARY,,Estimated read length,150.40
TUMOR MAPPING/ALIGNING SUMMARY,,Bases in reference genome,3217346917
TUMOR MAPPING/ALIGNING SUMMARY,,Bases in target bed [% of genome],NA
TUMOR MAPPING/ALIGNING SUMMARY,,Average sequenced coverage over genome,65.26
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: mean,637.00
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: median,632.00
TUMOR MAPPING/ALIGNING SUMMARY,,Insert length: standard deviation,162.67
TUMOR MAPPING/ALIGNING SUMMARY,,Provided sex chromosome ploidy,NA
TUMOR MAPPING/ALIGNING SUMMARY,,Estimated sample contamination,NA
TUMOR MAPPING/ALIGNING SUMMARY,,DRAGEN mapping rate [mil. reads/second],1.03
NORMAL MAPPING/ALIGNING SUMMARY,,Total input reads,738182970,100.00
NORMAL MAPPING/ALIGNING SUMMARY,,Number of duplicate marked reads,64369024,8.72
NORMAL MAPPING/ALIGNING SUMMARY,,Number of duplicate marked and mate reads removed,NA
NORMAL MAPPING/ALIGNING SUMMARY,,Number of unique reads (excl. duplicate marked reads),673813946,91.28
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with mate sequenced,738182970,100.00
NORMAL MAPPING/ALIGNING SUMMARY,,Reads without mate sequenced,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,QC-failed reads,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads,734977273,99.57
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads adjusted for filtered mapping,734977273,99.57
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads R1,369002834,99.98
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped reads R2,365974439,99.16
NORMAL MAPPING/ALIGNING SUMMARY,,Number of unique & mapped reads (excl. duplicate marked reads),670608249,90.85
NORMAL MAPPING/ALIGNING SUMMARY,,Unmapped reads,3205697,0.43
NORMAL MAPPING/ALIGNING SUMMARY,,Unmapped reads adjusted for filtered mapping,3205697,0.43
NORMAL MAPPING/ALIGNING SUMMARY,,Adjustment of reads matching non-reference decoys,0,0.00
NORMAL MAPPING/ALIGNING SUMMARY,,Singleton reads (itself mapped; mate unmapped),3103715,0.42
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads (itself & mate mapped),731873558,99.15
NORMAL MAPPING/ALIGNING SUMMARY,,Properly paired reads,713006942,96.59
NORMAL MAPPING/ALIGNING SUMMARY,,Not properly paired reads (discordant),18866616,2.56
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes,14040042,1.92
NORMAL MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes (MAPQ>=10),7246173,0.99
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [40:inf),671793262,91.01
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [30:40),2530780,0.34
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [20:30),5459958,0.74
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [10:20),8552169,1.16
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [ 0:10),46641104,6.32
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with MAPQ NA (Unmapped reads),3205697,0.43
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R1,12288837,3.33
NORMAL MAPPING/ALIGNING SUMMARY,,Reads with indel R2,11762948,3.21
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases,111031768369
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R1,55520151843
NORMAL MAPPING/ALIGNING SUMMARY,,Total bases R2,55511616526
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R1,55507825735
NORMAL MAPPING/ALIGNING SUMMARY,,Mapped bases R2,55042709507
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,392343945,0.71
NORMAL MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,1038454893,1.89
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1,261793319,0.47
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2,422659488,0.77
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R1 (excl. indels),224250404,0.40
NORMAL MAPPING/ALIGNING SUMMARY,,Mismatched bases R2 (excl. indels),387116215,0.70
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases,100193729711,90.24
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R1,51507731627,92.77
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases R2,48685998084,87.70
NORMAL MAPPING/ALIGNING SUMMARY,,Q30 bases (excl. dups & clipped bases),93378013293
NORMAL MAPPING/ALIGNING SUMMARY,,Total alignments,755113558
NORMAL MAPPING/ALIGNING SUMMARY,,Secondary alignments,0
NORMAL MAPPING/ALIGNING SUMMARY,,Supplementary (chimeric) alignments,20136285
NORMAL MAPPING/ALIGNING SUMMARY,,Estimated read length,150.41
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in reference genome,3217346917
NORMAL MAPPING/ALIGNING SUMMARY,,Bases in target bed [% of genome],NA
NORMAL MAPPING/ALIGNING SUMMARY,,Average sequenced coverage over genome,34.51
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: mean,619.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: median,614.00
NORMAL MAPPING/ALIGNING SUMMARY,,Insert length: standard deviation,162.77
NORMAL MAPPING/ALIGNING SUMMARY,,Provided sex chromosome ploidy,NA
NORMAL MAPPING/ALIGNING SUMMARY,,Estimated sample contamination,NA
NORMAL MAPPING/ALIGNING SUMMARY,,DRAGEN mapping rate [mil. reads/second],0.54
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total reads in RG,1396013002,100.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of duplicate marked reads,106138063,7.60
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of duplicate marked and mate reads removed,NA
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of unique reads (excl. duplicate marked reads),1289874939,92.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with mate sequenced,1396013002,100.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads without mate sequenced,0,0.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,QC-failed reads,0,0.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads,1390517779,99.61
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads adjusted for filtered mapping,1390517779,99.61
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads R1,697863023,99.98
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped reads R2,692654756,99.23
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Number of unique & mapped reads (excl. duplicate marked reads),1284379716,92.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Unmapped reads,5495223,0.39
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Unmapped reads adjusted for filtered mapping,5495223,0.39
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Adjustment of reads matching non-reference decoys,0,0.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Singleton reads (itself mapped; mate unmapped),5368229,0.38
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads (itself & mate mapped),1385149550,99.22
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Properly paired reads,1357527346,97.24
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Not properly paired reads (discordant),27622204,1.98
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads mapped to different chromosomes,20188972,1.46
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Paired reads mapped to different chromosomes (MAPQ>=10),9016406,0.65
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [40:inf),1272466054,91.15
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [30:40),4714154,0.34
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [20:30),10367578,0.74
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [10:20),16413855,1.18
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ [ 0:10),86556138,6.20
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with MAPQ NA (Unmapped reads),5495223,0.39
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with indel R1,22985149,3.29
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Reads with indel R2,21871269,3.16
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases,209966186449
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases R1,104990767271
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total bases R2,104975419178
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped bases R1,104972688989
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mapped bases R2,104170429264
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Soft-clipped bases R1,750366623,0.71
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Soft-clipped bases R2,1862066827,1.79
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R1,488586231,0.47
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R2,822999590,0.79
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R1 (excl. indels),418802506,0.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Mismatched bases R2 (excl. indels),757350183,0.73
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases,189180729024,90.10
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases R1,97410236068,92.78
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases R2,91770492956,87.42
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Q30 bases (excl. dups & clipped bases),178547990186
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Total alignments,1428384065
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Secondary alignments,0
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Supplementary (chimeric) alignments,37866286
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Estimated read length,150.40
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Average sequenced coverage over genome,65.26
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: mean,637.14
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: median,632.00
TUMOR MAPPING/ALIGNING PER RG,Dakota_T,Insert length: standard deviation,162.67
NORMAL MAPPING/ALIGNING PER RG,Dakota,Total reads in RG,738182970,100.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,Number of duplicate marked reads,64369024,8.72
NORMAL MAPPING/ALIGNING PER RG,Dakota,Number of duplicate marked and mate reads removed,NA
NORMAL MAPPING/ALIGNING PER RG,Dakota,Number of unique reads (excl. duplicate marked reads),673813946,91.28
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with mate sequenced,738182970,100.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads without mate sequenced,0,0.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,QC-failed reads,0,0.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped reads,734977273,99.57
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped reads adjusted for filtered mapping,734977273,99.57
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped reads R1,369002834,99.98
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped reads R2,365974439,99.16
NORMAL MAPPING/ALIGNING PER RG,Dakota,Number of unique & mapped reads (excl. duplicate marked reads),670608249,90.85
NORMAL MAPPING/ALIGNING PER RG,Dakota,Unmapped reads,3205697,0.43
NORMAL MAPPING/ALIGNING PER RG,Dakota,Unmapped reads adjusted for filtered mapping,3205697,0.43
NORMAL MAPPING/ALIGNING PER RG,Dakota,Adjustment of reads matching non-reference decoys,0,0.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,Singleton reads (itself mapped; mate unmapped),3103715,0.42
NORMAL MAPPING/ALIGNING PER RG,Dakota,Paired reads (itself & mate mapped),731873558,99.15
NORMAL MAPPING/ALIGNING PER RG,Dakota,Properly paired reads,713006942,96.59
NORMAL MAPPING/ALIGNING PER RG,Dakota,Not properly paired reads (discordant),18866616,2.56
NORMAL MAPPING/ALIGNING PER RG,Dakota,Paired reads mapped to different chromosomes,14040042,1.92
NORMAL MAPPING/ALIGNING PER RG,Dakota,Paired reads mapped to different chromosomes (MAPQ>=10),7246173,0.99
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ [40:inf),671793262,91.01
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ [30:40),2530780,0.34
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ [20:30),5459958,0.74
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ [10:20),8552169,1.16
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ [ 0:10),46641104,6.32
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with MAPQ NA (Unmapped reads),3205697,0.43
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with indel R1,12288837,3.33
NORMAL MAPPING/ALIGNING PER RG,Dakota,Reads with indel R2,11762948,3.21
NORMAL MAPPING/ALIGNING PER RG,Dakota,Total bases,111031768369
NORMAL MAPPING/ALIGNING PER RG,Dakota,Total bases R1,55520151843
NORMAL MAPPING/ALIGNING PER RG,Dakota,Total bases R2,55511616526
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped bases R1,55507825735
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mapped bases R2,55042709507
NORMAL MAPPING/ALIGNING PER RG,Dakota,Soft-clipped bases R1,392343945,0.71
NORMAL MAPPING/ALIGNING PER RG,Dakota,Soft-clipped bases R2,1038454893,1.89
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mismatched bases R1,261793319,0.47
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mismatched bases R2,422659488,0.77
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mismatched bases R1 (excl. indels),224250404,0.40
NORMAL MAPPING/ALIGNING PER RG,Dakota,Mismatched bases R2 (excl. indels),387116215,0.70
NORMAL MAPPING/ALIGNING PER RG,Dakota,Q30 bases,100193729711,90.24
NORMAL MAPPING/ALIGNING PER RG,Dakota,Q30 bases R1,51507731627,92.77
NORMAL MAPPING/ALIGNING PER RG,Dakota,Q30 bases R2,48685998084,87.70
NORMAL MAPPING/ALIGNING PER RG,Dakota,Q30 bases (excl. dups & clipped bases),93378013293
NORMAL MAPPING/ALIGNING PER RG,Dakota,Total alignments,755113558
NORMAL MAPPING/ALIGNING PER RG,Dakota,Secondary alignments,0
NORMAL MAPPING/ALIGNING PER RG,Dakota,Supplementary (chimeric) alignments,20136285
NORMAL MAPPING/ALIGNING PER RG,Dakota,Estimated read length,150.41
NORMAL MAPPING/ALIGNING PER RG,Dakota,Average sequenced coverage over genome,34.51
NORMAL MAPPING/ALIGNING PER RG,Dakota,Insert length: mean,619.39
NORMAL MAPPING/ALIGNING PER RG,Dakota,Insert length: median,614.00
NORMAL MAPPING/ALIGNING PER RG,Dakota,Insert length: standard deviation,162.77
