chr4	60	0.03
chr4	59	0.04
chr4	58	0.05
chr4	57	0.06
chr4	56	0.08
chr4	55	0.10
chr4	54	0.12
chr4	53	0.15
chr4	52	0.18
chr4	51	0.21
chr4	50	0.25
chr4	49	0.29
chr4	48	0.33
chr4	47	0.37
chr4	46	0.42
chr4	45	0.47
chr4	44	0.52
chr4	43	0.58
chr4	42	0.63
chr4	41	0.68
chr4	40	0.72
chr4	39	0.77
chr4	38	0.81
chr4	37	0.84
chr4	36	0.87
chr4	35	0.89
chr4	34	0.91
chr4	33	0.92
chr4	32	0.94
chr4	31	0.95
chr4	30	0.96
chr4	29	0.96
chr4	28	0.97
chr4	27	0.97
chr4	26	0.97
chr4	25	0.98
chr4	24	0.98
chr4	23	0.98
chr4	22	0.98
chr4	21	0.98
chr4	20	0.98
chr4	19	0.98
chr4	18	0.98
chr4	17	0.98
chr4	16	0.99
chr4	15	0.99
chr4	14	0.99
chr4	13	0.99
chr4	12	0.99
chr4	11	0.99
chr4	10	0.99
chr4	9	0.99
chr4	8	0.99
chr4	7	1.00
chr4	6	1.00
chr4	5	1.00
chr4	4	1.00
chr4	3	1.00
chr4	2	1.00
chr4	1	1.00
chr4	0	1.00
chr5	75	0.00
chr5	74	0.00
chr5	73	0.00
chr5	72	0.00
chr5	71	0.00
chr5	70	0.00
chr5	69	0.00
chr5	68	0.00
chr5	67	0.01
chr5	66	0.01
chr5	65	0.01
chr5	64	0.01
chr5	63	0.01
chr5	62	0.01
chr5	61	0.02
chr5	60	0.02
chr5	59	0.03
chr5	58	0.04
chr5	57	0.06
chr5	56	0.07
chr5	55	0.09
chr5	54	0.12
chr5	53	0.15
chr5	52	0.18
chr5	51	0.22
chr5	50	0.26
chr5	49	0.31
chr5	48	0.35
chr5	47	0.40
chr5	46	0.45
chr5	45	0.50
chr5	44	0.55
chr5	43	0.60
chr5	42	0.65
chr5	41	0.70
chr5	40	0.74
chr5	39	0.79
chr5	38	0.83
chr5	37	0.86
chr5	36	0.89
chr5	35	0.91
chr5	34	0.93
chr5	33	0.94
chr5	32	0.95
chr5	31	0.96
chr5	30	0.97
chr5	29	0.98
chr5	28	0.98
chr5	27	0.99
chr5	26	0.99
chr5	25	0.99
chr5	24	0.99
chr5	23	0.99
chr5	22	1.00
chr5	21	1.00
chr5	20	1.00
chr5	19	1.00
chr5	18	1.00
chr5	17	1.00
chr5	16	1.00
chr5	15	1.00
chr5	14	1.00
chr5	13	1.00
chr5	12	1.00
chr5	11	1.00
chr5	10	1.00
chr5	9	1.00
chr5	8	1.00
chr5	7	1.00
chr5	6	1.00
chr5	5	1.00
chr5	4	1.00
chr5	3	1.00
chr5	2	1.00
chr5	1	1.00
chr5	0	1.00
chr6	69	0.00
chr6	68	0.00
chr6	67	0.00
chr6	66	0.00
chr6	65	0.00
chr6	64	0.00
chr6	63	0.01
chr6	62	0.01
chr6	61	0.01
chr6	60	0.02
chr6	59	0.02
chr6	58	0.03
chr6	57	0.04
chr6	56	0.05
chr6	55	0.07
chr6	54	0.08
chr6	53	0.11
chr6	52	0.13
chr6	51	0.17
chr6	50	0.20
chr6	49	0.24
chr6	48	0.29
chr6	47	0.34
chr6	46	0.38
chr6	45	0.43
chr6	44	0.49
chr6	43	0.54
chr6	42	0.59
chr6	41	0.64
chr6	40	0.69
chr6	39	0.73
chr6	38	0.77
chr6	37	0.81
chr6	36	0.84
chr6	35	0.86
chr6	34	0.89
chr6	33	0.90
chr6	32	0.92
chr6	31	0.93
chr6	30	0.94
chr6	29	0.95
chr6	28	0.96
chr6	27	0.96
chr6	26	0.97
chr6	25	0.97
chr6	24	0.97
chr6	23	0.97
chr6	22	0.97
chr6	21	0.98
chr6	20	0.98
chr6	19	0.98
chr6	18	0.98
chr6	17	0.98
chr6	16	0.98
chr6	15	0.98
chr6	14	0.98
chr6	13	0.98
chr6	12	0.98
chr6	11	0.99
chr6	10	0.99
chr6	9	0.99
chr6	8	0.99
chr6	7	0.99
chr6	6	1.00
chr6	5	1.00
chr6	4	1.00
chr6	3	1.00
chr6	2	1.00
chr6	1	1.00
chr6	0	1.00
chr7	177	0.00
chr7	176	0.00
chr7	175	0.00
chr7	174	0.00
chr7	173	0.00
chr7	172	0.00
chr7	171	0.00
chr7	170	0.00
chr7	169	0.00
chr7	168	0.00
chr7	167	0.00
chr7	166	0.00
chr7	165	0.00
chr7	164	0.00
chr7	163	0.00
chr7	162	0.00
chr7	161	0.00
chr7	160	0.00
chr7	159	0.00
chr7	158	0.00
chr7	157	0.00
chr7	156	0.00
chr7	155	0.00
chr7	154	0.00
chr7	153	0.00
chr7	152	0.00
chr7	151	0.00
chr7	150	0.00
chr7	149	0.00
chr7	148	0.00
chr7	147	0.00
chr7	146	0.00
chr7	145	0.00
chr7	144	0.00
chr7	143	0.00
chr7	142	0.00
chr7	141	0.00
chr7	140	0.00
chr7	139	0.00
chr7	138	0.00
chr7	137	0.00
chr7	136	0.00
chr7	135	0.00
chr7	134	0.00
chr7	133	0.00
chr7	132	0.00
chr7	131	0.00
chr7	130	0.00
chr7	129	0.00
chr7	128	0.00
chr7	127	0.00
chr7	126	0.00
chr7	125	0.00
chr7	124	0.00
chr7	123	0.00
chr7	122	0.00
chr7	121	0.00
chr7	120	0.00
chr7	119	0.00
chr7	118	0.00
chr7	117	0.00
chr7	116	0.00
chr7	115	0.00
chr7	114	0.00
chr7	113	0.00
chr7	112	0.00
chr7	111	0.00
chr7	110	0.00
chr7	109	0.00
chr7	108	0.00
chr7	107	0.00
chr7	106	0.00
chr7	105	0.00
chr7	104	0.00
chr7	103	0.01
chr7	102	0.01
chr7	101	0.01
chr7	100	0.01
chr7	99	0.01
chr7	98	0.01
chr7	97	0.01
chr7	96	0.01
chr7	95	0.01
chr7	94	0.01
chr7	93	0.01
chr7	92	0.01
chr7	91	0.01
chr7	90	0.01
chr7	89	0.01
chr7	88	0.01
chr7	87	0.01
chr7	86	0.01
chr7	85	0.01
chr7	84	0.01
chr7	83	0.01
chr7	82	0.01
chr7	81	0.01
chr7	80	0.01
chr7	79	0.01
chr7	78	0.01
chr7	77	0.01
chr7	76	0.01
chr7	75	0.01
chr7	74	0.01
chr7	73	0.01
chr7	72	0.01
chr7	71	0.01
chr7	70	0.01
chr7	69	0.01
chr7	68	0.01
chr7	67	0.01
chr7	66	0.01
chr7	65	0.01
chr7	64	0.02
chr7	63	0.02
chr7	62	0.02
chr7	61	0.03
chr7	60	0.03
chr7	59	0.04
chr7	58	0.05
chr7	57	0.06
chr7	56	0.07
chr7	55	0.09
chr7	54	0.11
chr7	53	0.13
chr7	52	0.16
chr7	51	0.19
chr7	50	0.23
chr7	49	0.27
chr7	48	0.32
chr7	47	0.37
chr7	46	0.42
chr7	45	0.47
chr7	44	0.52
chr7	43	0.58
chr7	42	0.63
chr7	41	0.68
chr7	40	0.73
chr7	39	0.77
chr7	38	0.81
chr7	37	0.84
chr7	36	0.87
chr7	35	0.90
chr7	34	0.92
chr7	33	0.93
chr7	32	0.95
chr7	31	0.96
chr7	30	0.97
chr7	29	0.97
chr7	28	0.98
chr7	27	0.98
chr7	26	0.98
chr7	25	0.98
chr7	24	0.99
chr7	23	0.99
chr7	22	0.99
chr7	21	0.99
chr7	20	0.99
chr7	19	0.99
chr7	18	0.99
chr7	17	0.99
chr7	16	0.99
chr7	15	0.99
chr7	14	0.99
chr7	13	0.99
chr7	12	0.99
chr7	11	0.99
chr7	10	0.99
chr7	9	0.99
chr7	8	0.99
chr7	7	0.99
chr7	6	0.99
chr7	5	1.00
chr7	4	1.00
chr7	3	1.00
chr7	2	1.00
chr7	1	1.00
chr7	0	1.00
chr8	74	0.00
chr8	73	0.00
chr8	72	0.00
chr8	71	0.00
chr8	70	0.00
chr8	69	0.00
chr8	68	0.00
chr8	67	0.00
chr8	66	0.00
chr8	65	0.00
chr8	64	0.01
chr8	63	0.01
chr8	62	0.01
chr8	61	0.01
chr8	60	0.02
chr8	59	0.03
chr8	58	0.03
chr8	57	0.04
chr8	56	0.06
chr8	55	0.07
chr8	54	0.09
chr8	53	0.12
chr8	52	0.15
chr8	51	0.19
chr8	50	0.23
chr8	49	0.27
chr8	48	0.31
chr8	47	0.36
chr8	46	0.40
chr8	45	0.46
chr8	44	0.51
chr8	43	0.57
chr8	42	0.62
chr8	41	0.67
chr8	40	0.72
chr8	39	0.76
chr8	38	0.81
chr8	37	0.85
chr8	36	0.88
chr8	35	0.91
chr8	34	0.93
chr8	33	0.95
chr8	32	0.96
chr8	31	0.97
chr8	30	0.98
chr8	29	0.99
chr8	28	0.99
chr8	27	0.99
chr8	26	1.00
chr8	25	1.00
chr8	24	1.00
chr8	23	1.00
chr8	22	1.00
chr8	21	1.00
chr8	20	1.00
chr8	19	1.00
chr8	18	1.00
chr8	17	1.00
chr8	16	1.00
chr8	15	1.00
chr8	14	1.00
chr8	13	1.00
chr8	12	1.00
chr8	11	1.00
chr8	10	1.00
chr8	9	1.00
chr8	8	1.00
chr8	7	1.00
chr8	6	1.00
chr8	5	1.00
chr8	4	1.00
chr8	3	1.00
chr8	2	1.00
chr8	1	1.00
chr8	0	1.00
chr9	76	0.00
chr9	75	0.00
chr9	74	0.00
chr9	73	0.00
chr9	72	0.00
chr9	71	0.00
chr9	70	0.00
chr9	69	0.00
chr9	68	0.00
chr9	67	0.01
chr9	66	0.01
chr9	65	0.01
chr9	64	0.01
chr9	63	0.01
chr9	62	0.02
chr9	61	0.02
chr9	60	0.03
chr9	59	0.04
chr9	58	0.05
chr9	57	0.07
chr9	56	0.08
chr9	55	0.10
chr9	54	0.13
chr9	53	0.16
chr9	52	0.19
chr9	51	0.22
chr9	50	0.26
chr9	49	0.30
chr9	48	0.34
chr9	47	0.39
chr9	46	0.44
chr9	45	0.49
chr9	44	0.54
chr9	43	0.60
chr9	42	0.64
chr9	41	0.69
chr9	40	0.73
chr9	39	0.77
chr9	38	0.80
chr9	37	0.83
chr9	36	0.86
chr9	35	0.88
chr9	34	0.90
chr9	33	0.92
chr9	32	0.94
chr9	31	0.95
chr9	30	0.96
chr9	29	0.97
chr9	28	0.97
chr9	27	0.98
chr9	26	0.98
chr9	25	0.98
chr9	24	0.99
chr9	23	0.99
chr9	22	0.99
chr9	21	0.99
chr9	20	0.99
chr9	19	0.99
chr9	18	0.99
chr9	17	0.99
chr9	16	0.99
chr9	15	1.00
chr9	14	1.00
chr9	13	1.00
chr9	12	1.00
chr9	11	1.00
chr9	10	1.00
chr9	9	1.00
chr9	8	1.00
chr9	7	1.00
chr9	6	1.00
chr9	5	1.00
chr9	4	1.00
chr9	3	1.00
chr9	2	1.00
chr9	1	1.00
chr9	0	1.00
chr10	74	0.00
chr10	73	0.00
chr10	72	0.00
chr10	71	0.00
chr10	70	0.00
chr10	69	0.00
chr10	68	0.00
chr10	67	0.01
chr10	66	0.01
chr10	65	0.01
chr10	64	0.01
chr10	63	0.02
chr10	62	0.02
chr10	61	0.02
chr10	60	0.03
chr10	59	0.03
chr10	58	0.04
chr10	57	0.06
chr10	56	0.07
chr10	55	0.09
chr10	54	0.11
chr10	53	0.15
chr10	52	0.18
chr10	51	0.21
chr10	50	0.25
chr10	49	0.30
chr10	48	0.35
chr10	47	0.39
chr10	46	0.44
chr10	45	0.49
chr10	44	0.54
chr10	43	0.59
chr10	42	0.64
chr10	41	0.69
chr10	40	0.74
chr10	39	0.78
chr10	38	0.82
chr10	37	0.85
chr10	36	0.88
chr10	35	0.91
chr10	34	0.92
chr10	33	0.93
chr10	32	0.94
chr10	31	0.96
chr10	30	0.97
chr10	29	0.97
chr10	28	0.98
chr10	27	0.99
chr10	26	0.99
chr10	25	1.00
chr10	24	1.00
chr10	23	1.00
chr10	22	1.00
chr10	21	1.00
chr10	20	1.00
chr10	19	1.00
chr10	18	1.00
chr10	17	1.00
chr10	16	1.00
chr10	15	1.00
chr10	14	1.00
chr10	13	1.00
chr10	12	1.00
chr10	11	1.00
chr10	10	1.00
chr10	9	1.00
chr10	8	1.00
chr10	7	1.00
chr10	6	1.00
chr10	5	1.00
chr10	4	1.00
chr10	3	1.00
chr10	2	1.00
chr10	1	1.00
chr10	0	1.00
chr11	73	0.00
chr11	72	0.00
chr11	71	0.00
chr11	70	0.00
chr11	69	0.00
chr11	68	0.00
chr11	67	0.00
chr11	66	0.00
chr11	65	0.00
chr11	64	0.00
chr11	63	0.01
chr11	62	0.01
chr11	61	0.01
chr11	60	0.02
chr11	59	0.02
chr11	58	0.03
chr11	57	0.04
chr11	56	0.05
chr11	55	0.07
chr11	54	0.08
chr11	53	0.11
chr11	52	0.13
chr11	51	0.16
chr11	50	0.19
chr11	49	0.24
chr11	48	0.28
chr11	47	0.33
chr11	46	0.38
chr11	45	0.43
chr11	44	0.48
chr11	43	0.54
chr11	42	0.59
chr11	41	0.64
chr11	40	0.69
chr11	39	0.73
chr11	38	0.77
chr11	37	0.81
chr11	36	0.84
chr11	35	0.87
chr11	34	0.89
chr11	33	0.91
chr11	32	0.93
chr11	31	0.95
chr11	30	0.96
chr11	29	0.97
chr11	28	0.97
chr11	27	0.98
chr11	26	0.98
chr11	25	0.98
chr11	24	0.99
chr11	23	0.99
chr11	22	0.99
chr11	21	0.99
chr11	20	0.99
chr11	19	0.99
chr11	18	0.99
chr11	17	0.99
chr11	16	1.00
chr11	15	1.00
chr11	14	1.00
chr11	13	1.00
chr11	12	1.00
chr11	11	1.00
chr11	10	1.00
chr11	9	1.00
chr11	8	1.00
chr11	7	1.00
chr11	6	1.00
chr11	5	1.00
chr11	4	1.00
chr11	3	1.00
chr11	2	1.00
chr11	1	1.00
chr11	0	1.00
chr12	77	0.00
chr12	76	0.00
chr12	75	0.00
chr12	74	0.00
chr12	73	0.00
chr12	72	0.00
chr12	71	0.00
chr12	70	0.00
chr12	69	0.00
chr12	68	0.00
chr12	67	0.00
chr12	66	0.00
chr12	65	0.00
chr12	64	0.01
chr12	63	0.01
chr12	62	0.01
chr12	61	0.02
chr12	60	0.02
chr12	59	0.03
chr12	58	0.04
chr12	57	0.05
chr12	56	0.06
chr12	55	0.08
chr12	54	0.10
chr12	53	0.12
chr12	52	0.15
chr12	51	0.18
chr12	50	0.22
chr12	49	0.25
chr12	48	0.30
chr12	47	0.35
chr12	46	0.40
chr12	45	0.46
chr12	44	0.51
chr12	43	0.56
chr12	42	0.62
chr12	41	0.67
chr12	40	0.71
chr12	39	0.76
chr12	38	0.80
chr12	37	0.84
chr12	36	0.87
chr12	35	0.89
chr12	34	0.92
chr12	33	0.94
chr12	32	0.95
chr12	31	0.96
chr12	30	0.97
chr12	29	0.98
chr12	28	0.98
chr12	27	0.98
chr12	26	0.99
chr12	25	0.99
chr12	24	0.99
chr12	23	0.99
chr12	22	0.99
chr12	21	0.99
chr12	20	1.00
chr12	19	1.00
chr12	18	1.00
chr12	17	1.00
chr12	16	1.00
chr12	15	1.00
chr12	14	1.00
chr12	13	1.00
chr12	12	1.00
chr12	11	1.00
chr12	10	1.00
chr12	9	1.00
chr12	8	1.00
chr12	7	1.00
chr12	6	1.00
chr12	5	1.00
chr12	4	1.00
chr12	3	1.00
chr12	2	1.00
chr12	1	1.00
chr12	0	1.00
chr13	74	0.00
chr13	73	0.00
chr13	72	0.00
chr13	71	0.00
chr13	70	0.00
chr13	69	0.00
chr13	68	0.00
chr13	67	0.00
chr13	66	0.00
chr13	65	0.00
chr13	64	0.01
chr13	63	0.01
chr13	62	0.01
chr13	61	0.01
chr13	60	0.02
chr13	59	0.02
chr13	58	0.03
chr13	57	0.04
chr13	56	0.06
chr13	55	0.07
chr13	54	0.10
chr13	53	0.12
chr13	52	0.15
chr13	51	0.18
chr13	50	0.22
chr13	49	0.26
chr13	48	0.30
chr13	47	0.34
chr13	46	0.39
chr13	45	0.44
chr13	44	0.49
chr13	43	0.54
chr13	42	0.59
chr13	41	0.64
chr13	40	0.69
chr13	39	0.73
chr13	38	0.76
chr13	37	0.79
chr13	36	0.82
chr13	35	0.84
chr13	34	0.86
chr13	33	0.88
chr13	32	0.89
chr13	31	0.90
chr13	30	0.91
chr13	29	0.92
chr13	28	0.92
chr13	27	0.93
chr13	26	0.93
chr13	25	0.94
chr13	24	0.94
chr13	23	0.95
chr13	22	0.95
chr13	21	0.95
chr13	20	0.95
chr13	19	0.96
chr13	18	0.96
chr13	17	0.96
chr13	16	0.96
chr13	15	0.96
chr13	14	0.96
chr13	13	0.97
chr13	12	0.97
chr13	11	0.97
chr13	10	0.98
chr13	9	0.98
chr13	8	0.98
chr13	7	0.98
chr13	6	0.98
chr13	5	0.99
chr13	4	0.99
chr13	3	1.00
chr13	2	1.00
chr13	1	1.00
chr13	0	1.00
chr14	71	0.00
chr14	70	0.00
chr14	69	0.00
chr14	68	0.00
chr14	67	0.01
chr14	66	0.01
chr14	65	0.01
chr14	64	0.01
chr14	63	0.02
chr14	62	0.02
chr14	61	0.03
chr14	60	0.03
chr14	59	0.04
chr14	58	0.05
chr14	57	0.06
chr14	56	0.08
chr14	55	0.10
chr14	54	0.12
chr14	53	0.14
chr14	52	0.18
chr14	51	0.21
chr14	50	0.26
chr14	49	0.30
chr14	48	0.35
chr14	47	0.40
chr14	46	0.46
chr14	45	0.51
chr14	44	0.55
chr14	43	0.60
chr14	42	0.65
chr14	41	0.70
chr14	40	0.74
chr14	39	0.78
chr14	38	0.81
chr14	37	0.84
chr14	36	0.87
chr14	35	0.90
chr14	34	0.92
chr14	33	0.94
chr14	32	0.95
chr14	31	0.97
chr14	30	0.98
chr14	29	0.98
chr14	28	0.99
chr14	27	0.99
chr14	26	0.99
chr14	25	0.99
chr14	24	1.00
chr14	23	1.00
chr14	22	1.00
chr14	21	1.00
chr14	20	1.00
chr14	19	1.00
chr14	18	1.00
chr14	17	1.00
chr14	16	1.00
chr14	15	1.00
chr14	14	1.00
chr14	13	1.00
chr14	12	1.00
chr14	11	1.00
chr14	10	1.00
chr14	9	1.00
chr14	8	1.00
chr14	7	1.00
chr14	6	1.00
chr14	5	1.00
chr14	4	1.00
chr14	3	1.00
chr14	2	1.00
chr14	1	1.00
chr14	0	1.00
chr15	74	0.00
chr15	73	0.00
chr15	72	0.00
chr15	71	0.00
chr15	70	0.00
chr15	69	0.00
chr15	68	0.00
chr15	67	0.00
chr15	66	0.00
chr15	65	0.00
chr15	64	0.00
chr15	63	0.01
chr15	62	0.01
chr15	61	0.01
chr15	60	0.02
chr15	59	0.02
chr15	58	0.03
chr15	57	0.04
chr15	56	0.06
chr15	55	0.07
chr15	54	0.09
chr15	53	0.12
chr15	52	0.14
chr15	51	0.17
chr15	50	0.21
chr15	49	0.25
chr15	48	0.29
chr15	47	0.34
chr15	46	0.39
chr15	45	0.44
chr15	44	0.50
chr15	43	0.55
chr15	42	0.60
chr15	41	0.65
chr15	40	0.70
chr15	39	0.75
chr15	38	0.79
chr15	37	0.83
chr15	36	0.86
chr15	35	0.89
chr15	34	0.92
chr15	33	0.94
chr15	32	0.95
chr15	31	0.96
chr15	30	0.97
chr15	29	0.98
chr15	28	0.98
chr15	27	0.99
chr15	26	0.99
chr15	25	0.99
chr15	24	0.99
chr15	23	1.00
chr15	22	1.00
chr15	21	1.00
chr15	20	1.00
chr15	19	1.00
chr15	18	1.00
chr15	17	1.00
chr15	16	1.00
chr15	15	1.00
chr15	14	1.00
chr15	13	1.00
chr15	12	1.00
chr15	11	1.00
chr15	10	1.00
chr15	9	1.00
chr15	8	1.00
chr15	7	1.00
chr15	6	1.00
chr15	5	1.00
chr15	4	1.00
chr15	3	1.00
chr15	2	1.00
chr15	1	1.00
chr15	0	1.00
chr16	75	0.00
chr16	74	0.00
chr16	73	0.00
chr16	72	0.00
chr16	71	0.00
chr16	70	0.00
chr16	69	0.00
chr16	68	0.00
chr16	67	0.00
chr16	66	0.01
chr16	65	0.01
chr16	64	0.01
chr16	63	0.01
chr16	62	0.01
chr16	61	0.02
chr16	60	0.02
chr16	59	0.03
chr16	58	0.04
chr16	57	0.05
chr16	56	0.07
chr16	55	0.08
chr16	54	0.10
chr16	53	0.13
chr16	52	0.15
chr16	51	0.18
chr16	50	0.22
chr16	49	0.25
chr16	48	0.29
chr16	47	0.34
chr16	46	0.39
chr16	45	0.44
chr16	44	0.49
chr16	43	0.55
chr16	42	0.60
chr16	41	0.66
chr16	40	0.71
chr16	39	0.75
chr16	38	0.79
chr16	37	0.83
chr16	36	0.86
chr16	35	0.88
chr16	34	0.90
chr16	33	0.92
chr16	32	0.94
chr16	31	0.95
chr16	30	0.96
chr16	29	0.97
chr16	28	0.97
chr16	27	0.98
chr16	26	0.98
chr16	25	0.99
chr16	24	0.99
chr16	23	0.99
chr16	22	0.99
chr16	21	0.99
chr16	20	0.99
chr16	19	0.99
chr16	18	1.00
chr16	17	1.00
chr16	16	1.00
chr16	15	1.00
chr16	14	1.00
chr16	13	1.00
chr16	12	1.00
chr16	11	1.00
chr16	10	1.00
chr16	9	1.00
chr16	8	1.00
chr16	7	1.00
chr16	6	1.00
chr16	5	1.00
chr16	4	1.00
chr16	3	1.00
chr16	2	1.00
chr16	1	1.00
chr16	0	1.00
chr17	76	0.00
chr17	75	0.00
chr17	74	0.00
chr17	73	0.00
chr17	72	0.00
chr17	71	0.00
chr17	70	0.00
